imdb_movies
id,title,genre
tt0018037,Il cantante di jazz,"Drama, Music, Musical"
tt0018045,Le joueur d'échecs,"Drama, Fantasy, War"
tt0018051,Il fratello minore,"Comedy, Drama, Family"
tt0018054,Il re dei re,"Biography, Drama, History"
tt0018066,La fine di San Pietroburgo,Drama
tt0018087,Il Giglio nelle tenebre,"Drama, Romance"
tt0018097,Il fantasma del castello,Horror
tt0018102,Le sue ultime mutandine,Comedy
tt0018107,Anna Karenina,"Drama, Romance"
tt0018113,The Love of Sunya,Drama
tt0018138,"Man, Woman and Sin",Drama
tt0018166,Mockery,"Drama, Romance"
tt0018179,Mr. Wu,"Drama, Romance"
tt0018183,My Best Girl,"Comedy, Romance"
tt0018192,Napoleone,"Biography, Drama, History"
tt0018217,Ottobre!,"Drama, History"
tt0018218,Il re del sottosuolo,"Drama, History, Romance"
tt0018235,Il mio cuore aveva ragione,"Comedy, Romance"
tt0018247,Passione di principe,"Comedy, Romance"
tt0018253,Ferro e fuoco,"Drama, Romance, Sport"
tt0018268,Potseluy Meri Pikford,Comedy
tt0018297,Quality Street,"Comedy, Drama, Romance"
tt0018311,The Red Mill,"Comedy, Romance"
tt0018328,Vinci per me!,"Drama, Romance, Sport"
tt0018351,Running Wild,Comedy
tt0018362,The Scar of Shame,"Crime, Drama, Romance"
tt0018379,Settimo cielo,"Drama, Romance"
tt0018389,A Ship Comes In,Drama
tt0018392,Shooting Stars,"Drama, Romance"
tt0018397,The Show,"Crime, Drama"
tt0018413,"Slide, Kelly, Slide","Comedy, Sport"
tt0018440,Spring Fever,Comedy
tt0018451,Il principe studente,"Drama, Romance"
tt0018453,Sumka dipkuryera,Thriller
tt0018455,Aurora,"Drama, Romance"
tt0018464,Tarzan and the Golden Lion,"Action, Adventure"
tt0018471,Tell It to the Marines,"Comedy, Drama, Romance"
tt0018484,Three's a Crowd,"Comedy, Drama"
tt0018487,Tillie the Toiler,"Comedy, Drama"
tt0018505,Tretya meshchanskaya,"Comedy, Drama"
tt0018513,Twelve Miles Out,Drama
tt0018515,Notte d'Arabia,"Adventure, Comedy, Romance"
tt0018523,Un cappello di paglia di Firenze,Comedy
tt0018524,Uncle Tom's Cabin,"Drama, History"
tt0018526,Le notti di Chicago,"Crime, Drama, Film-Noir"
tt0018528,Lo sconosciuto,"Drama, Horror, Romance"
tt0018530,Controcorrente,"Comedy, Drama"
tt0018566,When a Man Loves,"History, Romance"
tt0018578,Ali,"Drama, Romance, War"
tt0018579,Winners of the Wilderness,"Drama, History, War"
tt0018588,Enigma,Drama
tt0018600,Xi xiang ji,"Drama, Romance"
tt0018615,Crisi,"Drama, Romance"
tt0018618,Amore e mare,"Drama, Romance"
tt0018678,La battaglia dei sessi,Comedy
tt0018684,I mendicanti della vita,"Adventure, Drama"
tt0018722,Bringing Up Father,Comedy
tt0018737,Il vaso di Pandora,"Crime, Drama, Romance"
tt0018742,Il cameraman,"Comedy, Drama, Family"
tt0018749,Il fidanzato di cartone,"Comedy, Romance"
tt0018756,Tabarin di lusso,Comedy
tt0018770,La caduta della casa Usher,Horror
tt0018773,Il circo,"Comedy, Romance"
tt0018795,I cosacchi,Drama
tt0018826,I due timidi,Comedy
tt0018836,La donna divina,"Drama, Romance"
tt0018839,I dannati dell'oceano,"Crime, Drama, Film-Noir"
tt0018841,La casa sulla Trubnaja,Comedy
tt0018862,Eliso,"Drama, Romance, War"
tt0018876,La moglie del fattore,"Comedy, Drama, Romance"
tt0018879,Oasi dell'amore,"Drama, Romance"
tt0018882,Tastatemi il polso,Comedy
tt0018907,I quattro diavoli,Drama
tt0018908,The Four Feathers,"Adventure, Drama, Romance"
tt0018909,L'ultima gioia,"Drama, War"
tt0018910,Quattro mura,Drama
tt0018927,Eden palace,"Comedy, Drama"
tt0018935,Sesso Incatenato,Drama
tt0018937,Capitan Barbablù,"Action, Adventure, Comedy"
tt0018972,La casa del boia,"Drama, Romance, Thriller"
tt0018990,Heimkehr,"Drama, Romance, War"
tt0018996,High Treason,Sci-Fi
tt0019043,Jûjiro,Drama
tt0019067,L'avventuriera,"Comedy, Drama, Romance"
tt0019071,Crepuscolo di gloria,"Drama, History, Romance"
tt0019074,Ridi pagliaccio,Drama
tt0019096,Lights of New York,"Crime, Drama, Music"
tt0019098,Le sette aquile,"Drama, Romance, War"
tt0019109,Primo amore,"Comedy, Drama, Romance"
tt0019127,Maldone,Drama
tt0019130,L'uomo che ride,"Drama, Horror, Mystery"
tt0019151,Il teatro di Minnie,"Comedy, Romance"
tt0019152,The Mating Call,Drama
tt0019182,La canzone della mamma,Drama
tt0019186,Moulin Rouge,Drama
tt0019195,La donna misteriosa,"Drama, Romance"
tt0019237,Le nostre sorelle di danza,Drama
tt0019254,La passione di Giovanna d'Arco,"Biography, Drama, History"
tt0019258,Fascino biondo,"Comedy, Drama, Romance"
tt0019286,Tempeste sull'Asia,"Drama, War"
tt0019290,Il potere della stampa,Drama
tt0019304,The Racket,"Crime, Drama, Film-Noir"
tt0019312,La danzatrice rossa,"Drama, Romance"
tt0019325,Riley the Cop,"Comedy, Drama"
tt0019335,Rose-Marie,Drama
tt0019344,Tristana e la maschera,Drama
tt0019374,Shiraz,"Drama, History, Romance"
tt0019379,Maschere di celluloide,"Comedy, Romance"
tt0019388,Il cantante pazzo,"Musical, Drama"
tt0019400,The Smart Set,"Comedy, Romance, Sport"
tt0019412,A rotta di collo,"Action, Comedy, Family"
tt0019415,L'inafferrabile,"Romance, Thriller"
tt0019421,Io... e il ciclone,"Action, Comedy, Drama"
tt0019429,L'angelo della strada,Drama
tt0019434,Femmine del mare,"Action, Adventure, Drama"
tt0019451,Nella tempesta,"Drama, Romance"
tt0019462,Quella certa cosa,"Comedy, Drama, Romance"
tt0019480,Tire au flanc,Comedy
tt0019489,The Trail of '98,"Action, Adventure, Drama"
tt0019509,Underground,"Drama, Romance"
tt0019532,I vichinghi,"Action, Adventure, History"
tt0019553,Nel gorgo del peccato,Drama
tt0019557,Il fiume stanco,"Drama, Romance"
tt0019558,Sinfonia nuziale,Drama
tt0019563,La serpe di Zanzibar,"Drama, Mystery"
tt0019571,Mentre la città dorme,"Crime, Drama"
tt0019574,Ombre bianche,"Drama, Romance"
tt0019585,Il vento,"Drama, Romance, Thriller"
tt0019591,Il destino,Drama
tt0019609,Il cadavere vivente,Drama
tt0019611,Zvenigora,"Drama, Fantasy"
tt0019629,La aldea maldita,Drama
tt0019630,Alibi,Crime
tt0019644,Applause,"Drama, Musical"
tt0019646,L'argent,"Drama, Romance"
tt0019649,Arsenale,"Drama, War"
tt0019655,Asfalto,"Crime, Drama, Romance"
tt0019658,Atlantic,Drama
tt0019684,Behind That Curtain,Mystery
tt0019690,Big News,"Comedy, Crime, Mystery"
tt0019699,La guardia nera,"Adventure, Drama"
tt0019702,Ricatto,"Crime, Thriller"
tt0019725,Broadway,"Crime, Music, Romance"
tt0019726,Ragazze d'America,"Drama, Musical"
tt0019729,La canzone di Broadway,"Drama, Musical, Romance"
tt0019735,Cercasi avventura,"Drama, Mystery, Thriller"
tt0019745,La Canarina Assassinata,"Crime, Drama, Mystery"
tt0019746,Le capitaine Fracasse,"Adventure, Drama"
tt0019777,The Cocoanuts,"Comedy, Musical"
tt0019785,L'isola del diavolo,Drama
tt0019788,Coquette,"Drama, Romance"
tt0019796,Daigaku wa detakeredo,Comedy
tt0019798,La danza della vita,"Drama, Musical, Romance"
tt0019800,Funamboli,Drama
tt0019811,Notti nel deserto,"Adventure, Drama, Romance"
tt0019815,Il tenente di Napoleone,"Music, Romance, War"
tt0019823,Disraeli,"Biography, Drama, History"
tt0019824,Trafalgar,"Drama, History, Romance"
tt0019839,The Duke Steps Out,"Comedy, Drama, Romance"
tt0019843,Dinamite,Drama
tt0019850,Erotikon,"Drama, Romance"
tt0019852,La valanga,"Drama, Romance"
tt0019856,Evangelina,Drama
tt0019884,Diavoli volanti,"Action, Adventure, Romance"
tt0019886,La flotta del cielo,"Adventure, Drama, Romance"
tt0019889,The Flying Scotsman,"Crime, Drama"
tt0019901,Una donna nella luna,"Comedy, Drama, Romance"
tt0019909,Fräulein Else,Drama
tt0019929,The Girl in the Show,Comedy
tt0019933,Glorifying the American Girl,"Comedy, Drama, Musical"
tt0019935,Donna pagana,Drama
tt0019936,Gold Diggers of Broadway,"Comedy, Musical"
tt0019939,Goluboy ekspress,Drama
tt0019945,Il bandito e la signorina,"Action, Romance, Western"
tt0019946,Il gran Gabbo,"Drama, Musical, Romance"
tt0019949,The Greene Murder Case,"Drama, Mystery"
tt0019957,Half Marriage,"Drama, Romance"
tt0019959,Alleluja!,"Drama, Musical"
tt0019976,Gli eroi del deserto,"Action, Crime, Drama"
tt0019979,Her Private Affair,Drama
tt0019983,High Voltage,"Crime, Drama, Romance"
tt0019992,The Hole in the Wall,"Drama, Mystery"
tt0019993,Hollywood che canta,"Comedy, Music"
tt0020004,Sette passi verso Satana,"Comedy, Crime, Drama"
tt0020011,Il bacillo dell'amore,Drama
tt0020014,The Idle Rich,Comedy
tt0020018,Notte di tradimento,"Action, Adventure, Romance"
tt0020025,The Informer,Drama
tt0020030,La maschera di ferro,"Adventure, Drama, History"
tt0020034,La romanza dell'amore,"Comedy, Musical, Romance"
tt0020062,Il bacio,"Romance, Drama"
tt0020075,"Laila, la figlia del nord","Drama, Romance"
tt0020078,Erik il grande,"Drama, Horror, Romance"
tt0020080,The Last Warning,"Horror, Mystery, Thriller"
tt0020081,L'onestà della signora Cheyney,"Comedy, Drama"
tt0020092,The Letter,Drama
tt0020099,Linda,Drama
tt0020103,La porta chiusa,"Drama, Mystery, Thriller"
tt0020112,Il principe consorte,"Comedy, Musical, Romance"
tt0020114,Trappola d'amore,Comedy
tt0020122,La stella della fortuna,"Drama, Romance"
tt0020126,Madame X,Drama
tt0020142,L'isola del peccato,"Drama, Romance"
tt0020143,La compagnia d'assalto,"Drama, Musical, Romance"
tt0020144,Marianne,Drama
tt0020163,Uomini di domenica,"Comedy, Drama, Romance"
tt0020166,Rosa del Messico,"Drama, Romance"
tt0020182,Il conte di Montecristo,Adventure
tt0020193,Il viaggio di mamma Krausens verso la felicità,Drama
tt0020197,Il drago rosso,Thriller
tt0020198,L'isola misteriosa,"Adventure, Romance, Sci-Fi"
tt0020210,Navy Blues,"Comedy, Drama"
tt0020217,Notti di New York,"Crime, Drama, Music"
tt0020223,L'arca di Noè,"Drama, War"
tt0020228,Les nouveaux messieurs,Comedy
tt0020230,La nuova Babilonia,"Drama, History"
tt0020232,Oblomok imperii,Drama
tt0020238,On with the Show!,"Musical, Romance"
tt0020247,Ragazze americane,"Drama, Comedy"
tt0020253,L'isola del sole,Drama
tt0020269,Piccadilly,"Drama, Crime"
tt0020286,Prapancha Pash,"Adventure, Drama, Romance"
tt0020293,"Prividenie, kotoroe ne vozvrashchaetsya",Drama
tt0020298,La regina Kelly,Drama
tt0020305,The Racketeer,"Crime, Drama, Thriller"
tt0020320,Redskin,"Western, Adventure, Drama"
tt0020332,Rio Rita,"Adventure, Music, Romance"
tt0020335,Il fiume,"Drama, Romance"
tt0020336,Arcobaleno,"Comedy, Drama, Musical"
tt0020344,Rotaie,Drama
tt0020358,Sally,Musical
tt0020359,Saluto militare,"Drama, Romance, Sport"
tt0020364,"Lui, lei, l'altra","Comedy, Romance"
tt0020388,Seven Keys to Baldpate,"Comedy, Mystery, Thriller"
tt0020392,"Clem, bizzarro monello","Drama, Sport"
tt0020402,Show Boat,"Drama, Musical, Romance"
tt0020403,Rivista delle nazioni,Musical
tt0020405,The Silent Enemy,Drama
tt0020410,Donna che ama,"Drama, Romance"
tt0020425,Fatemi la corte,"Comedy, Drama, Romance"
tt0020431,Der Sonderling,Comedy
tt0020439,Cuori e motori,"Drama, Romance, Sport"
tt0020442,Io... e l'amore,Comedy
tt0020446,The Squall,"Drama, Music, Romance"
tt0020451,Il vecchio e il nuovo,Drama
tt0020458,La ragazza del bacio,"Drama, Musical, Romance"
tt0020461,The Studio Murder Mystery,"Crime, Mystery"
tt0020466,Il sorriso della vita,"Comedy, Musical"
tt0020475,Il diario di una donna perduta,Drama
tt0020479,La bisbetica domata,"Comedy, Romance"
tt0020480,Tanned Legs,"Comedy, Musical"
tt0020488,Ritorna il sole,"Drama, Romance"
tt0020490,They Had to See Paris,Comedy
tt0020492,The Thirteenth Chair,"Drama, Mystery"
tt0020499,La mazzata,"Crime, Drama, Film-Noir"
tt0020502,L'ondata dei forti,Western
tt0020510,Tôkyô kôshinkyoku,Drama
tt0020514,L'intrusa,Drama
tt0020516,The Trial of Mary Dugan,Drama
tt0020534,Lo spettro verde,"Mystery, Thriller"
tt0020538,L'indomabile,"Adventure, Drama, Romance"
tt0020542,The Vagabond Lover,"Comedy, Musical"
tt0020543,The Valiant,Drama
tt0020547,"Verdun, visions d'histoire","History, War"
tt0020556,L'uomo della Virginia,"Romance, Western"
tt0020563,Giorni di gioventù,Comedy
tt0020570,La tragedia di Pizzo Palù,"Action, Adventure, Drama"
tt0020572,Evviva il pericolo!,Comedy
tt0020581,Vendetta d'oriente,"Drama, Romance"
tt0020585,Why Be Good?,"Comedy, Drama, Romance"
tt0020589,Orchidea selvaggia,"Romance, Drama"
tt0020590,L'allegra brigata,"Comedy, Drama"
tt0020608,Nina Petrowna,Drama
tt0020613,La nuova generazione,Drama
tt0020620,Il cavaliere della libertà,"Biography, Drama, History"
tt0020629,All'ovest niente di nuovo,"Drama, War"
tt0020640,Animal Crackers,"Comedy, Musical"
tt0020641,Anna Christie,"Drama, Romance"
tt0020642,Anna Christie,Drama
tt0020656,Il tempio delle tentazioni,"Drama, Romance"
tt0020661,Back Pay,"Drama, Romance"
tt0020668,The Bat Whispers,"Crime, Thriller, Horror"
tt0020670,Be Yourself!,"Comedy, Musical"
tt0020673,Beau Ideal,"Adventure, Romance, War"
tt0020679,The Benson Murder Case,"Crime, Mystery, Thriller"
tt0020686,Carcere,"Crime, Drama, Thriller"
tt0020690,La conquista dell'America,"Comedy, Music, Romance"
tt0020691,Il grande sentiero,"Adventure, Western, Romance"
tt0020693,Billy the Kid,"Action, Biography, Drama"
tt0020695,The Bishop Murder Case,"Drama, Mystery"
tt0020697,L'angelo azzurro,"Drama, Music"
tt0020701,Borderline,Drama
tt0020702,Temerario nato,"Crime, Drama, War"
tt0020713,Bright Lights,"Drama, Musical, Romance"
tt0020724,La sivigliana,"Musical, Romance"
tt0020740,Captain Thunder,"Adventure, Drama, Music"
tt0020754,Charley's Aunt,Comedy
tt0020758,Check and Double Check,Comedy
tt0020763,Children of Pleasure,"Comedy, Musical, Romance"
tt0020768,Il nostro pane quotidiano,"Drama, Romance"
tt0020785,Conspiracy,Mystery
tt0020793,A Cottage on Dartmoor,"Crime, Drama"
tt0020799,The Cuckoos,"Comedy, Musical"
tt0020806,Nella morsa delle rotaie,"Adventure, Drama"
tt0020814,La beffa della vita,Drama
tt0020815,La squadriglia dell'aurora,"Action, Drama, War"
tt0020821,The Devil to Pay!,"Comedy, Romance"
tt0020823,The Devil's Holiday,"Drama, Romance"
tt0020827,La divorziata,"Romance, Drama"
tt0020828,Dixiana,"Comedy, Drama, Music"
tt0020836,The Doorway to Hell,"Crime, Drama"
tt0020838,Il guerriero,"Comedy, Romance, War"
tt0020842,La sirenetta dell'autostrada,"Comedy, Musical, Romance"
tt0020852,Parla elstree,"Comedy, Musical"
tt0020866,Extravagance,"Drama, Romance"
tt0020869,The Fall Guy,"Comedy, Crime, Drama"
tt0020873,Fast and Loose,"Comedy, Romance"
tt0020875,The Menace,"Crime, Drama, Mystery"
tt0020876,Piano coi piedi,"Adventure, Comedy, Romance"
tt0020890,The Flirting Widow,"Comedy, Romance"
tt0020891,Ragazze e giovanotti del 1890,"Drama, Musical, Romance"
tt0020894,Follow Thru,"Comedy, Musical, Romance"
tt0020896,For the Defense,"Crime, Drama, Romance"
tt0020900,Framed,"Action, Crime, Drama"
tt0020902,Chi non cerca... trova,"Comedy, Musical"
tt0020919,Come rubai mia moglie,"Comedy, Romance"
tt0020924,Going Wild,"Musical, Romance"
tt0020926,Golden Dawn,"Comedy, Drama, Music"
tt0020929,Good News,"Comedy, Musical"
tt0020938,La dea verde,Adventure
tt0020945,Half Shot at Sunrise,"Comedy, Musical"
tt0020949,Giorni felici,Musical
tt0020959,Il porto dell'inferno,"Drama, Romance"
tt0020960,Gli angeli dell'inferno,"Drama, War"
tt0020966,La stella della Taverna Nera,"Crime, Drama, Romance"
tt0020980,Passeggiate allegramente!,"Crime, Drama, Romance"
tt0020985,Holiday,"Comedy, Drama"
tt0020987,Hook Line and Sinker,"Comedy, Romance"
tt0021001,Inside the Lines,"Drama, History, Romance"
tt0021013,Journey's End,"Drama, War"
tt0021016,I prodigi del 2000,"Comedy, Fantasy, Musical"
tt0021025,Il re del jazz,"Animation, Comedy, Music"
tt0021040,Femmine di lusso,"Drama, Romance"
tt0021042,The Lady of Scandal,"Romance, Comedy, Drama"
tt0021044,Notte di peccato,"Drama, Romance"
tt0021048,La sferzata,"Action, Adventure, Romance"
tt0021053,Laughter,"Comedy, Romance"
tt0021060,La moglie bella,"Comedy, Drama"
tt0021061,Nel regno della fantasia,"Comedy, Musical, Romance"
tt0021069,The Life of the Party,"Comedy, Musical, Romance"
tt0021070,The Light of Western Stars,"Action, Adventure, Drama"
tt0021074,La leggenda di Liliom,Drama
tt0021079,Piccolo Cesare,"Action, Crime, Drama"
tt0021087,Loose Ankles,"Comedy, Romance"
tt0021090,Lord Byron of Broadway,"Drama, Music, Romance"
tt0021092,The Pay-Off,"Action, Crime, Drama"
tt0021094,La moglie n. 66,"Musical, Romance"
tt0021100,Love in the Rough,"Comedy, Musical, Romance"
tt0021102,Lovin' the Ladies,"Comedy, Romance"
tt0021106,Madame Satan,"Comedy, Drama, Musical"
tt0021110,Nomadi del canto,"Comedy, Music, Romance"
tt0021121,Manslaughter,"Romance, Drama"
tt0021128,Mary,"Mystery, Thriller"
tt0021132,The Matrimonial Bed,Comedy
tt0021133,Maybe It's Love,"Comedy, Music, Romance"
tt0021134,The Medicine Man,"Comedy, Romance"
tt0021140,Il sottomarino,"Action, Drama"
tt0021148,Castigo,"Comedy, Drama"
tt0021149,Moby Dick il mostro bianco,"Adventure, Drama"
tt0021152,Un marito fuori posto,"Comedy, Drama, Musical"
tt0021153,Monte Carlo,"Comedy, Musical, Romance"
tt0021156,Marocco,"Drama, Romance"
tt0021165,Omicidio!,"Crime, Mystery, Thriller"
tt0021178,Passione cosacca,"Drama, Musical, Romance"
tt0021189,Gabbia di matti,"Comedy, Romance"
tt0021191,La donna e la femmina,"Drama, Romance"
tt0021197,La dattilografa,"Drama, Romance"
tt0021216,One Night at Susie's,Drama
tt0021217,Notte romantica,"Comedy, Romance"
tt0021223,Ragazze che sognano,"Drama, Music, Romance"
tt0021224,Outside the Law,"Crime, Drama, Romance"
tt0021225,Outward Bound,"Drama, Fantasy"
tt0021228,Debito d'odio,"Drama, Film-Noir"
tt0021232,Paramount revue,"Comedy, Music"
tt0021239,Party Girl,"Crime, Drama, Romance"
tt0021240,Passion Flower,Drama
tt0021247,La petite Lise,Drama
tt0021263,Vertigine del lusso,"Comedy, Drama, Music"
tt0021268,Prazdnik svyatogo Yorgena,Comedy
tt0021273,Miss Europa,Drama
tt0021276,Vertigine,"Music, Romance"
tt0021280,Una notte celestiale,"Comedy, Musical, Romance"
tt0021281,Raffles,"Adventure, Crime, Drama"
tt0021282,Luci del circo,"Comedy, Drama, Romance"
tt0021283,Sono stato bocciato ma...,"Comedy, Drama"
tt0021287,Reaching for the Moon,"Comedy, Romance"
tt0021292,Redenzione,Drama
tt0021294,La banda dei fantasmi,"Adventure, Comedy, Crime"
tt0021295,La spia,"Action, Adventure, Romance"
tt0021297,The Return of Dr. Fu Manchu,"Adventure, Mystery, Romance"
tt0021303,River's End,"Drama, Romance, Western"
tt0021304,Dall'ombra alla luce,Drama
tt0021307,Amor gitano,"Musical, Romance"
tt0021309,Una volpe a corte,"Animation, Adventure, Comedy"
tt0021310,Romanzo,"Drama, Romance"
tt0021322,La famiglia reale di Broadway,Comedy
tt0021324,Runaway Bride,"Crime, Drama, Romance"
tt0021331,Le sang d'un poète,Fantasy
tt0021335,Sarah and Son,"Drama, Romance"
tt0021345,Il vampiro del mare,"Action, Romance, Thriller"
tt0021365,La crociera del folle,"Action, Crime, Drama"
tt0021371,Show Girl in Hollywood,"Comedy, Musical, Drama"
tt0021374,The Silver Horde,"Drama, Romance"
tt0021376,The Sin Ship,Drama
tt0021377,Sin Takes a Holiday,"Comedy, Romance"
tt0021381,La vacanza del peccatore,"Adventure, Crime, Romance"
tt0021382,Ombre e luci,"Drama, Romance"
tt0021394,So Long Letty,"Comedy, Musical"
tt0021400,Sam Lee principe cinese,"Drama, Romance"
tt0021401,Song o' My Heart,"Drama, Music, Romance"
tt0021406,La moglie di quella notte,"Crime, Drama"
tt0021408,Soup to Nuts,"Comedy, Musical, Romance"
tt0021409,Sotto i tetti di Parigi,"Comedy, Drama, Musical"
tt0021413,Spring Is Here,"Comedy, Musical, Romance"
tt0021420,Street of Chance,"Crime, Drama, Romance"
tt0021435,Sunny,Musical
tt0021439,Sweet Kitty Bellairs,"Musical, Romance"
tt0021463,The Texan,"Adventure, Romance, Western"
tt0021464,They Learned About Women,"Musical, Drama"
tt0021472,Agente segreto Z1,Drama
tt0021483,Tom Sawyer,"Adventure, Comedy, Drama"
tt0021484,Tonka Sibenice,Drama
tt0021486,Top Speed,"Comedy, Musical, Romance"
tt0021492,True to the Navy,"Action, Comedy, Romance"
tt0021493,The Truth About Youth,"Drama, Romance"
tt0021505,The Unholy Three,"Crime, Drama, Romance"
